   NAME            RA               DEC                   LII                 BII                 FLUX_8GHZ            FLUX_8GHZ_ERR         BZCAT_NAME       OTHER_NAME     
  0517-726 ,   79.1571620     ,  -72.6187400     ,    283.89562988     ,   -32.902408600     ,   0.32300001383     ,   0.19499999285     ,                 ,    PKS 0517-726 , 
  2034-722 ,   309.991976     ,  -72.1156350     ,    322.23120117     ,   -34.393680573     ,   0.15800000727     ,   0.50000000745E-01 ,  5BZQJ2039-7206 ,  5BZQJ2039-7206 , 
  0301-721 ,   45.4101910     ,  -71.9428890     ,    289.83190918     ,   -41.905895233     ,   0.23600000143     ,   0.79999998212E-01 ,  5BZQJ0301-7156 ,  5BZQJ0301-7156 , 
  0437-719 ,   69.2682430     ,  -71.8056010     ,    284.10440063     ,   -36.022163391     ,   0.24099999666     ,   0.39999999106E-01 ,                 ,    2MASS J04372 , 
  1829-718 ,   278.905020     ,  -71.8328410     ,    323.07015991     ,   -24.904552460     ,   0.39700001478     ,   0.68000003695E-01 ,                 ,                 , 
  0855-716 ,   133.799041     ,  -71.8184600     ,    286.85614014     ,   -16.994293213     ,   0.18700000644     ,   0.59999998659E-01 ,                 ,                 , 
  1251-713 ,   193.749673     ,  -71.6384550     ,    303.47830200     ,   -9.0440130234     ,   0.55699998140     ,   0.20900000632     ,                 ,                 , 
  0252-712 ,   43.1923010     ,  -71.0764480     ,    289.81579590     ,   -43.021701813     ,   0.30199998617     ,   0.34000000358     ,                 ,                 , 
  1831-711 ,   279.369646     ,  -71.1454320     ,    323.84527588     ,   -24.903348923     ,    1.6009999514     ,   0.45100000501     ,  5BZQJ1837-7108 ,  5BZQJ1837-7108 , 
  1800-709 ,   271.598690     ,  -70.9746560     ,    323.27905273     ,   -22.430841446     ,   0.18400000036     ,   0.32000001520E-01 ,                 ,                 , 
  0601-706 ,   90.2968660     ,  -70.6024420     ,    281.03854370     ,   -29.679426193     ,   0.40799999237     ,   0.89999996126E-02 ,  5BZQJ0601-7036 ,  5BZQJ0601-7036 , 
  1810-700 ,   273.965832     ,  -70.0274010     ,    324.52307129     ,   -22.881607056     ,   0.20299999416     ,   0.32000001520E-01 ,  5BZQJ1815-7001 ,  5BZQJ1815-7001 , 
  0441-699 ,   70.1989890     ,  -69.8716910     ,    281.73760986     ,   -36.457290649     ,   0.24899999797     ,   0.90999998152E-01 ,                 ,                 , 
  0357-699 ,   59.3753440     ,  -69.8125040     ,    283.77526855     ,   -39.820785522     ,   0.15899999440     ,   0.10499999672     ,                 ,   3FGL J0356.3- , 
